-0.747092137,-0.451164412,-0.289094891
-0.74708639,-0.451165307,-0.289285106
-0.747080921,-0.451166163,-0.289475537
-0.747075728,-0.451166978,-0.289666186
-0.74707081,-0.451167754,-0.289857052
-0.747066165,-0.45116849,-0.290048136
-0.74706179,-0.451169186,-0.290239437
-0.747057684,-0.451169842,-0.290430958
-0.747053845,-0.451170458,-0.290622697
-0.747050271,-0.451171033,-0.290814655
-0.74704696,-0.451171569,-0.291006833
-0.747043911,-0.451172064,-0.29119923
-0.747041122,-0.451172519,-0.291391848
-0.747038591,-0.451172934,-0.291584687
-0.747036316,-0.451173308,-0.291777746
-0.747034295,-0.451173642,-0.291971027
-0.747032528,-0.451173935,-0.29216453
-0.747031012,-0.451174187,-0.292358254
-0.747029745,-0.451174399,-0.292552201
-0.747028726,-0.45117457,-0.292746371
-0.747027954,-0.4511747,-0.292940764
-0.747027426,-0.45117479,-0.293135381
-0.747027141,-0.451174838,-0.293330221
-0.747027098,-0.451174845,-0.293525286
-0.747027294,-0.451174812,-0.293720575
-0.74702773,-0.451174737,-0.29391609
-0.747028401,-0.451174621,-0.294111829
-0.747029309,-0.451174464,-0.294307795
-0.74703045,-0.451174265,-0.294503987
-0.747031823,-0.451174025,-0.294700405
-0.747033428,-0.451173743,-0.29489705
-0.747035261,-0.451173421,-0.295093923
-0.747037323,-0.451173056,-0.295291023
-0.747039611,-0.45117265,-0.295488351
-0.747042125,-0.451172202,-0.295685907
-0.747044862,-0.451171712,-0.295883693
-0.747047822,-0.451171181,-0.296081707
-0.747051002,-0.451170607,-0.296279951
-0.747054403,-0.451169992,-0.296478425
-0.747058021,-0.451169334,-0.29667713
-0.747061857,-0.451168635,-0.296876065
-0.747065908,-0.451167893,-0.297075231
-0.747070173,-0.451167109,-0.297274628
-0.747074652,-0.451166283,-0.297474258
-0.747079342,-0.451165414,-0.29767412
-0.747084243,-0.451164503,-0.297874214
-0.747089353,-0.45116355,-0.298074541
-0.747094671,-0.451162554,-0.298275102
-0.747100195,-0.451161515,-0.298475897
-0.747105926,-0.451160434,-0.298676926
-0.74711186,-0.45115931,-0.298878189
-0.747117998,-0.451158143,-0.299079688
-0.747124337,-0.451156933,-0.299281422
-0.747130878,-0.45115568,-0.299483391
-0.747137618,-0.451154384,-0.299685597
-0.747144556,-0.451153046,-0.29988804
-0.747151692,-0.451151664,-0.300090719
-0.747159023,-0.451150238,-0.300293636
